id	Y	cap-shape	cap-surface	cap-color	bruises	odor	gill-attachment	gill-spacing	gill-size	gill-color	stalk-shape	stalk-root	stalk-surface-above-ring	stalk-surface-below-ring	stalk-color-above-ring	stalk-color-below-ring	veil-type	veil-color	ring-number	ring-type	spore-print-color	population	habitat
4728	p	f	s	n	t	p	f	c	n	n	e	e	s	s	w	w	p	w	o	p	k	s	g
4729	e	x	s	n	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	k	a	g
4733	p	f	f	y	f	f	f	c	b	p	e	b	k	k	p	n	p	w	o	l	h	v	p
4735	e	x	y	y	t	a	f	c	b	k	e	c	s	s	w	w	p	w	o	p	n	s	g
4736	e	x	y	n	t	a	f	c	b	n	e	r	s	y	w	w	p	w	o	p	k	y	p
4738	e	f	y	e	t	n	f	c	b	u	t	b	s	s	p	w	p	w	o	p	n	v	d
4741	p	f	y	g	f	f	f	c	b	g	e	b	k	k	b	p	p	w	o	l	h	y	d
4742	e	k	f	c	f	n	f	w	n	w	e	b	f	s	w	n	p	w	o	e	w	v	l
4745	e	f	f	e	t	n	f	c	b	w	t	b	s	s	w	p	p	w	o	p	n	v	d
4746	e	x	f	e	t	n	f	c	b	p	t	b	s	s	w	w	p	w	o	p	n	y	d
4748	p	f	y	n	f	y	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	p
4751	e	b	s	y	t	a	f	c	b	w	e	c	s	s	w	w	p	w	o	p	k	n	g
4754	e	x	f	g	f	n	f	w	b	w	e	?	s	s	w	w	p	w	t	p	w	s	g
4756	p	x	y	e	f	s	f	c	n	b	t	?	s	s	w	p	p	w	o	e	w	v	d
4758	e	s	f	n	f	n	f	c	n	n	e	e	s	s	w	w	p	w	o	p	n	v	u
4759	p	f	y	y	f	f	f	c	b	p	e	b	k	k	p	n	p	w	o	l	h	y	g
4762	p	k	f	n	f	n	f	c	n	w	e	?	k	y	w	y	p	w	o	e	w	v	d
4765	p	x	s	w	t	f	f	c	b	h	t	b	s	f	w	w	p	w	o	p	h	v	g
4767	p	x	y	y	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	y	d
4768	e	x	s	w	t	l	f	c	b	w	e	c	s	s	w	w	p	w	o	p	k	s	m
4774	e	x	y	y	t	l	f	c	b	w	e	r	s	y	w	w	p	w	o	p	k	y	g
4775	p	x	y	e	f	f	f	c	n	b	t	?	s	k	w	w	p	w	o	e	w	v	d
4776	e	x	s	n	f	n	f	w	b	k	t	e	f	s	w	w	p	w	o	e	n	s	g
4777	e	x	y	g	t	n	f	c	b	w	e	b	s	s	w	w	p	w	t	p	w	v	p
4785	e	x	y	w	t	a	f	c	b	g	e	c	s	s	w	w	p	w	o	p	n	s	g
4787	p	x	y	y	f	f	f	c	b	g	e	b	k	k	b	p	p	w	o	l	h	v	d
4789	p	f	s	e	f	s	f	c	n	b	t	?	s	k	p	p	p	w	o	e	w	v	p
4790	p	x	f	p	f	c	f	c	n	p	e	b	s	s	w	w	p	w	o	p	k	v	d
4791	e	f	s	g	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	k	a	g
4792	p	x	y	e	f	s	f	c	n	b	t	?	k	k	p	p	p	w	o	e	w	v	p
4793	p	x	s	p	f	c	f	c	n	p	e	b	s	s	w	w	p	w	o	p	n	s	d
4795	p	f	s	n	f	s	f	c	n	b	t	?	s	k	w	w	p	w	o	e	w	v	d
4796	p	x	s	g	t	f	f	c	b	h	t	b	s	s	w	w	p	w	o	p	h	v	g
4801	e	f	f	g	t	n	f	c	b	u	t	b	s	s	g	w	p	w	o	p	k	y	d
4803	p	f	s	b	t	f	f	c	b	p	t	b	s	f	w	w	p	w	o	p	h	v	u
4805	p	x	y	g	f	f	f	c	b	h	e	b	k	k	n	p	p	w	o	l	h	y	p
4806	e	f	f	w	f	n	f	w	b	k	t	e	s	s	w	w	p	w	o	e	k	s	g
4810	e	f	f	n	t	n	f	c	b	p	t	b	s	s	g	g	p	w	o	p	k	v	d
4811	e	f	y	n	t	n	f	c	b	w	t	b	s	s	g	g	p	w	o	p	k	y	d
4814	e	f	f	n	t	n	f	c	b	n	t	b	s	s	w	w	p	w	o	p	n	y	d
4815	e	b	s	w	f	n	f	w	b	p	e	?	s	k	w	w	p	w	t	p	w	n	g
4817	e	x	s	n	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	n	s	g
4818	e	f	y	e	t	n	f	c	b	u	t	b	s	s	w	p	p	w	o	p	n	y	d
4819	p	x	y	w	t	p	f	c	n	w	e	e	s	s	w	w	p	w	o	p	k	v	u
4820	p	f	s	b	t	f	f	c	b	p	t	b	s	s	w	w	p	w	o	p	h	s	u
4822	p	x	y	e	f	s	f	c	n	b	t	?	k	k	p	p	p	w	o	e	w	v	l
4823	p	x	f	g	f	f	f	c	b	g	e	b	k	k	p	p	p	w	o	l	h	v	p
4825	p	x	f	g	f	f	f	c	b	p	e	b	k	k	n	b	p	w	o	l	h	y	p
4828	p	x	s	e	f	y	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	p
4829	p	f	y	y	f	f	f	c	b	g	e	b	k	k	p	b	p	w	o	l	h	v	g
4830	p	x	s	w	t	p	f	c	n	n	e	e	s	s	w	w	p	w	o	p	k	v	u
4833	p	f	s	e	f	y	f	c	n	b	t	?	k	s	w	w	p	w	o	e	w	v	l
4834	p	x	y	e	f	f	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	l
4835	e	f	f	n	t	n	f	c	b	n	t	b	s	s	w	w	p	w	o	p	n	v	d
4837	e	x	y	e	t	n	f	c	b	w	t	b	s	s	g	p	p	w	o	p	n	v	d
4841	p	k	y	n	f	f	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	d
4843	p	f	y	w	t	n	f	c	b	w	e	b	s	s	w	w	p	w	t	p	r	v	m
4845	p	x	y	e	f	y	f	c	n	b	t	?	k	k	p	p	p	w	o	e	w	v	p
4850	p	f	s	b	t	f	f	c	b	p	t	b	f	f	w	w	p	w	o	p	h	v	u
4851	p	x	s	e	f	y	f	c	n	b	t	?	s	k	w	w	p	w	o	e	w	v	d
4856	e	k	y	n	t	n	f	c	b	w	e	?	s	s	w	e	p	w	t	e	w	c	w
4859	p	f	f	g	f	f	f	c	b	g	e	b	k	k	b	n	p	w	o	l	h	v	d
4860	e	x	y	g	t	n	f	c	b	n	t	b	s	s	g	g	p	w	o	p	n	y	d
4862	e	x	s	g	f	n	f	w	b	p	e	?	k	s	w	w	p	w	t	p	w	s	g
4863	e	f	y	e	t	n	f	c	b	n	t	b	s	s	g	w	p	w	o	p	n	y	d
4866	p	x	f	g	f	c	f	c	n	p	e	b	s	s	w	w	p	w	o	p	n	s	d
4867	p	x	f	y	f	f	f	c	b	h	e	b	k	k	n	p	p	w	o	l	h	v	d
4868	p	f	y	g	f	f	f	c	b	p	e	b	k	k	n	n	p	w	o	l	h	v	g
4870	p	x	y	e	f	s	f	c	n	b	t	?	s	s	w	p	p	w	o	e	w	v	l
4876	e	x	s	w	t	l	f	c	b	g	e	c	s	s	w	w	p	w	o	p	n	s	m
4877	e	x	y	p	t	n	f	c	b	w	e	?	s	s	e	w	p	w	t	e	w	c	w
4878	e	f	s	w	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	n	s	g
4879	p	x	y	e	f	s	f	c	n	b	t	?	k	k	p	p	p	w	o	e	w	v	d
4881	p	k	s	n	f	s	f	c	n	b	t	?	k	k	p	p	p	w	o	e	w	v	p
4882	p	f	s	e	f	f	f	c	n	b	t	?	s	s	w	p	p	w	o	e	w	v	p
4883	e	x	y	y	t	a	f	c	b	k	e	c	s	s	w	w	p	w	o	p	n	n	m
4884	p	f	y	n	f	y	f	c	n	b	t	?	s	k	w	w	p	w	o	e	w	v	p
4885	e	x	y	e	t	n	f	c	b	u	t	b	s	s	w	p	p	w	o	p	k	v	d
4888	p	f	y	n	f	s	f	c	n	b	t	?	s	s	p	w	p	w	o	e	w	v	p
4889	p	k	y	e	f	s	f	c	n	b	t	?	s	s	w	p	p	w	o	e	w	v	l
4893	e	b	s	n	f	n	a	c	b	o	e	?	s	s	o	o	p	n	o	p	n	v	l
4896	p	x	y	y	f	f	f	c	b	h	e	b	k	k	b	b	p	w	o	l	h	v	p
4898	e	x	y	w	t	a	f	c	b	g	e	c	s	s	w	w	p	w	o	p	n	s	m
4903	e	f	f	n	t	n	f	c	b	u	t	b	s	s	g	p	p	w	o	p	k	v	d
4905	p	f	s	e	f	f	f	c	n	b	t	?	k	k	p	p	p	w	o	e	w	v	p
4907	e	f	f	n	t	n	f	c	b	u	t	b	s	s	w	g	p	w	o	p	k	y	d
4909	e	b	y	y	t	a	f	c	b	k	e	c	s	s	w	w	p	w	o	p	n	n	m
4910	e	s	f	g	f	n	f	c	n	p	e	e	s	s	w	w	p	w	o	p	n	v	u
4913	p	f	y	g	f	f	f	c	b	g	e	b	k	k	b	n	p	w	o	l	h	v	g
4914	e	k	s	g	f	n	f	w	b	w	e	?	s	s	w	w	p	w	t	p	w	s	g
4917	p	f	y	e	f	s	f	c	n	b	t	?	s	s	w	w	p	w	o	e	w	v	p
4923	e	x	y	n	t	n	f	c	b	p	t	b	s	s	w	g	p	w	o	p	k	y	d
4924	e	f	f	n	t	n	f	c	b	p	t	b	s	s	w	p	p	w	o	p	n	y	d
4926	e	b	s	n	f	n	a	c	b	y	e	?	s	s	o	o	p	o	o	p	o	c	l
4927	e	x	f	g	t	n	f	c	b	u	t	b	s	s	w	p	p	w	o	p	k	v	d
4930	p	f	y	e	f	y	f	c	n	b	t	?	k	s	p	p	p	w	o	e	w	v	p
4931	p	k	y	n	f	f	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	p
4933	e	x	f	e	t	n	f	c	b	w	t	b	s	s	g	p	p	w	o	p	k	y	d
4934	e	f	f	w	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	n	a	g
4935	p	f	f	y	f	f	f	c	b	h	e	b	k	k	p	p	p	w	o	l	h	v	d
4939	p	f	f	y	f	f	f	c	b	h	e	b	k	k	b	n	p	w	o	l	h	y	g
4940	p	x	y	n	f	y	f	c	n	b	t	?	s	s	w	p	p	w	o	e	w	v	l
4946	p	x	y	y	f	f	f	c	b	p	e	b	k	k	p	b	p	w	o	l	h	y	d
4949	e	x	s	y	t	l	f	c	b	k	e	c	s	s	w	w	p	w	o	p	n	s	g
4950	e	b	s	n	f	n	a	c	b	y	e	?	s	s	o	o	p	o	o	p	b	c	l
4951	p	x	s	b	t	f	f	c	b	h	t	b	f	s	w	w	p	w	o	p	h	s	g
4952	e	f	y	n	t	l	f	c	b	n	e	r	s	y	w	w	p	w	o	p	k	s	p
4953	e	x	y	y	t	l	f	c	b	g	e	c	s	s	w	w	p	w	o	p	n	n	m
4954	p	x	y	g	f	f	f	c	b	p	e	b	k	k	b	p	p	w	o	l	h	y	g
4955	p	f	s	n	t	p	f	c	n	p	e	e	s	s	w	w	p	w	o	p	k	v	g
4959	p	f	s	w	t	f	f	c	b	w	t	b	s	f	w	w	p	w	o	p	h	s	u
4961	e	f	y	n	t	n	f	c	b	u	t	b	s	s	g	g	p	w	o	p	n	v	d
4966	e	x	s	b	t	n	f	c	b	w	e	?	s	s	w	e	p	w	t	e	w	c	w
4968	e	f	y	e	t	n	f	c	b	p	t	b	s	s	g	g	p	w	o	p	k	v	d
4969	p	x	y	y	f	f	f	c	b	g	e	b	k	k	p	p	p	w	o	l	h	v	g
4970	p	k	y	n	f	f	f	c	n	b	t	?	k	k	w	p	p	w	o	e	w	v	p
4971	e	b	s	w	t	l	f	c	b	n	e	c	s	s	w	w	p	w	o	p	n	n	g
4972	e	f	s	w	f	n	f	w	b	n	t	e	f	s	w	w	p	w	o	e	n	a	g
4975	p	k	y	n	f	s	f	c	n	b	t	?	k	s	p	p	p	w	o	e	w	v	l
4980	e	f	s	w	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	n	a	g
4981	e	b	f	w	f	n	f	w	b	w	e	?	k	k	w	w	p	w	t	p	w	s	g
4983	e	x	y	y	t	l	f	c	b	p	e	r	s	y	w	w	p	w	o	p	k	y	g
4984	e	x	y	e	t	n	f	c	b	n	t	b	s	s	w	g	p	w	o	p	n	y	d
4985	e	f	y	r	f	n	f	c	n	h	e	?	s	f	w	w	p	w	o	f	h	v	d
4988	e	x	f	n	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	n	a	g
4989	e	x	f	e	t	n	f	c	b	p	t	b	s	s	p	g	p	w	o	p	k	y	d
4997	p	k	y	n	f	f	f	c	n	b	t	?	s	k	w	w	p	w	o	e	w	v	d
4998	p	x	s	w	f	c	f	w	n	g	e	b	s	s	w	w	p	w	o	p	k	v	d
4999	p	f	y	n	f	f	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	p
5000	e	f	f	n	t	n	f	c	b	p	t	b	s	s	g	w	p	w	o	p	k	y	d
5003	e	f	f	g	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	n	s	g
5004	e	f	f	e	t	n	f	c	b	u	t	b	s	s	g	p	p	w	o	p	k	y	d
5005	e	f	s	g	f	n	f	w	b	n	t	e	s	f	w	w	p	w	o	e	k	s	g
5008	e	k	y	b	t	n	f	c	b	e	e	?	s	s	w	w	p	w	t	e	w	c	w
5009	e	f	f	e	t	n	f	c	b	w	t	b	s	s	w	g	p	w	o	p	n	y	d
5011	e	x	s	y	t	a	f	c	b	w	e	c	s	s	w	w	p	w	o	p	n	n	m
5012	p	f	s	w	t	p	f	c	n	w	e	e	s	s	w	w	p	w	o	p	k	v	u
5015	p	f	s	e	f	f	f	c	n	b	t	?	k	s	w	w	p	w	o	e	w	v	d
5017	e	f	s	w	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	n	a	g
5019	e	f	f	n	f	n	f	w	b	n	t	e	s	f	w	w	p	w	o	e	n	a	g
5021	e	k	s	e	t	n	f	c	b	w	e	?	s	s	w	w	p	w	t	e	w	c	w
5025	e	x	f	w	f	n	f	w	b	k	t	e	f	f	w	w	p	w	o	e	k	a	g
5026	p	k	y	e	f	s	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	l
5027	p	x	f	g	f	c	f	c	n	n	e	b	s	s	w	w	p	w	o	p	n	v	d
5028	e	b	y	y	t	a	f	c	b	w	e	c	s	s	w	w	p	w	o	p	k	s	m
5029	e	f	f	n	t	n	f	c	b	u	t	b	s	s	g	w	p	w	o	p	k	y	d
5034	e	f	f	g	t	n	f	c	b	w	t	b	s	s	w	p	p	w	o	p	k	y	d
5037	e	x	f	n	t	n	f	c	b	p	t	b	s	s	w	g	p	w	o	p	n	y	d
5039	p	f	y	g	f	f	f	c	b	h	e	b	k	k	b	n	p	w	o	l	h	y	g
5041	p	x	s	w	t	f	f	c	b	p	t	b	s	f	w	w	p	w	o	p	h	v	g
5042	e	b	s	w	t	l	f	c	b	k	e	c	s	s	w	w	p	w	o	p	n	s	g
5043	p	f	f	y	f	f	f	c	b	p	e	b	k	k	n	b	p	w	o	l	h	v	g
5044	p	k	s	n	f	f	f	c	n	b	t	?	k	s	w	p	p	w	o	e	w	v	d
5046	p	f	y	e	f	f	f	c	n	b	t	?	k	k	p	w	p	w	o	e	w	v	p
5049	p	f	f	g	f	f	f	c	b	g	e	b	k	k	b	n	p	w	o	l	h	v	g
5050	p	f	s	n	t	p	f	c	n	k	e	e	s	s	w	w	p	w	o	p	k	v	g
5052	e	f	f	n	t	n	f	c	b	w	t	b	s	s	p	w	p	w	o	p	n	y	d
5055	e	x	s	y	t	l	f	c	b	w	e	c	s	s	w	w	p	w	o	p	k	s	m
5056	e	f	y	e	t	n	f	c	b	w	t	b	s	s	g	w	p	w	o	p	n	y	d
5057	p	x	f	p	f	c	f	w	n	u	e	b	s	s	w	w	p	w	o	p	k	s	d
5062	p	k	y	n	f	y	f	c	n	b	t	?	s	k	w	w	p	w	o	e	w	v	p
5068	e	f	f	g	t	n	f	c	b	u	t	b	s	s	g	g	p	w	o	p	k	v	d
5070	e	x	f	n	t	n	f	c	b	p	t	b	s	s	g	p	p	w	o	p	n	y	d
5071	e	f	y	e	t	n	f	c	b	p	t	b	s	s	w	g	p	w	o	p	k	y	d
5072	p	f	y	g	f	f	f	c	b	p	e	b	k	k	p	p	p	w	o	l	h	v	p
5074	e	f	s	n	f	n	f	w	b	h	t	e	f	f	w	w	p	w	o	e	n	a	g
5076	p	x	s	n	t	p	f	c	n	k	e	e	s	s	w	w	p	w	o	p	n	v	u
5077	e	x	s	n	t	n	f	c	b	e	e	?	s	s	e	e	p	w	t	e	w	c	w
5079	p	x	s	e	f	s	f	c	n	b	t	?	s	s	p	p	p	w	o	e	w	v	p
5080	e	x	y	g	t	n	f	c	b	w	t	b	s	s	g	g	p	w	o	p	k	y	d
5082	e	x	y	e	t	n	f	c	b	p	t	b	s	s	w	g	p	w	o	p	k	v	d
5083	e	x	y	e	t	n	f	c	b	u	t	b	s	s	g	w	p	w	o	p	k	v	d
5084	p	x	f	g	f	f	f	c	b	p	e	b	k	k	n	n	p	w	o	l	h	v	g
5086	e	x	s	g	f	n	f	w	b	p	e	?	s	s	w	w	p	w	t	p	w	n	g
5088	e	f	f	g	t	n	f	c	b	u	t	b	s	s	w	g	p	w	o	p	n	v	d
5089	e	x	f	g	f	n	f	w	b	p	t	e	s	f	w	w	p	w	o	e	n	a	g
5090	e	b	s	y	t	a	f	c	b	n	e	c	s	s	w	w	p	w	o	p	k	s	m
5096	e	f	f	g	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	n	s	g
5098	e	x	f	n	f	n	f	c	n	k	e	e	s	s	w	w	p	w	o	p	n	y	u
5100	p	f	y	g	f	f	f	c	b	h	e	b	k	k	p	b	p	w	o	l	h	v	p
5102	p	x	f	g	f	f	f	c	b	g	e	b	k	k	p	p	p	w	o	l	h	y	g
5103	p	f	y	g	f	f	f	c	b	p	e	b	k	k	p	n	p	w	o	l	h	v	p
5104	e	x	s	p	t	n	f	c	b	e	e	?	s	s	w	e	p	w	t	e	w	c	w
5106	p	x	s	p	f	c	f	c	n	p	e	b	s	s	w	w	p	w	o	p	k	s	d
5107	e	x	s	w	f	n	f	w	b	w	e	?	k	s	w	w	p	w	t	p	w	s	g
5108	e	f	f	w	f	n	f	w	b	p	t	e	f	f	w	w	p	w	o	e	n	s	g
5109	p	f	s	e	f	y	f	c	n	b	t	?	k	k	p	p	p	w	o	e	w	v	p
5112	e	x	f	g	t	n	f	c	b	p	t	b	s	s	w	p	p	w	o	p	n	y	d
5113	e	x	y	w	t	l	f	c	b	k	e	c	s	s	w	w	p	w	o	p	k	s	g
5115	e	x	y	n	t	n	f	c	b	p	t	b	s	s	w	g	p	w	o	p	n	y	d
5116	e	f	f	n	f	n	f	c	n	g	e	e	s	s	w	w	p	w	o	p	k	y	u
5118	p	f	y	y	f	f	f	c	b	g	e	b	k	k	p	p	p	w	o	l	h	v	g
5120	e	b	s	w	t	l	f	c	b	w	e	c	s	s	w	w	p	w	o	p	k	s	g
5122	e	f	y	e	t	n	f	c	b	u	t	b	s	s	w	w	p	w	o	p	k	y	d
5123	p	x	y	e	f	f	f	c	n	b	t	?	k	k	w	p	p	w	o	e	w	v	p
5124	e	x	y	g	t	n	f	c	b	n	t	b	s	s	g	w	p	w	o	p	k	y	d
5125	e	x	f	g	f	n	f	w	b	p	t	e	s	s	w	w	p	w	o	e	n	a	g
5126	p	x	f	g	f	f	f	c	b	g	e	b	k	k	n	p	p	w	o	l	h	y	g
5127	e	b	y	w	t	l	f	c	b	w	e	c	s	s	w	w	p	w	o	p	n	n	g
5130	e	f	f	e	t	n	f	c	b	w	t	b	s	s	p	w	p	w	o	p	k	v	d
5131	p	f	s	e	f	y	f	c	n	b	t	?	s	k	p	p	p	w	o	e	w	v	d
5132	e	x	y	g	t	n	f	c	b	n	t	b	s	s	w	g	p	w	o	p	n	v	d
5137	e	x	f	g	t	n	f	c	b	u	t	b	s	s	w	g	p	w	o	p	n	v	d
5141	e	f	y	g	t	n	f	c	b	w	t	b	s	s	p	g	p	w	o	p	k	y	d
5142	e	f	f	g	t	n	f	c	b	u	t	b	s	s	w	g	p	w	o	p	k	y	d
5144	p	x	y	w	t	p	f	c	n	w	e	e	s	s	w	w	p	w	o	p	n	v	u
5145	p	f	s	n	f	y	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	d
5146	p	x	y	y	f	f	f	c	b	p	e	b	k	k	b	p	p	w	o	l	h	v	p
5149	p	f	y	n	f	f	f	c	n	b	t	?	k	s	w	p	p	w	o	e	w	v	d
5151	e	f	y	n	t	n	f	c	b	p	t	b	s	s	w	p	p	w	o	p	k	y	d
5153	p	x	y	y	f	f	f	c	b	g	e	b	k	k	n	p	p	w	o	l	h	v	g
5154	p	x	f	y	f	f	f	c	b	h	e	b	k	k	n	n	p	w	o	l	h	v	p
5156	e	x	y	n	t	n	f	c	b	n	t	b	s	s	w	g	p	w	o	p	n	v	d
5157	e	f	s	w	f	n	f	w	b	h	t	e	s	f	w	w	p	w	o	e	k	s	g
5158	p	f	y	y	f	f	f	c	b	g	e	b	k	k	p	n	p	w	o	l	h	y	d
5159	p	f	y	y	f	n	f	w	n	w	e	c	y	y	y	y	p	y	o	e	w	c	l
5161	p	f	y	y	f	f	f	c	b	h	e	b	k	k	b	p	p	w	o	l	h	v	d
5162	e	k	f	g	f	n	f	w	b	p	e	?	k	k	w	w	p	w	t	p	w	s	g
5163	p	x	y	y	f	f	f	c	b	g	e	b	k	k	p	n	p	w	o	l	h	v	p
5168	p	x	s	w	t	f	f	c	b	p	t	b	s	s	w	w	p	w	o	p	h	s	u
5170	e	b	y	w	t	l	f	c	b	k	e	c	s	s	w	w	p	w	o	p	k	s	m
5171	e	f	s	g	f	n	f	w	b	h	t	e	f	s	w	w	p	w	o	e	k	s	g
5172	p	x	f	g	f	f	f	c	b	p	e	b	k	k	b	p	p	w	o	l	h	v	p
5173	p	f	y	b	t	n	f	c	b	w	e	b	s	s	w	w	p	w	t	p	r	v	m
5179	e	f	f	e	t	n	f	c	b	p	t	b	s	s	p	g	p	w	o	p	n	y	d
5180	e	k	f	g	f	n	f	w	b	w	e	?	s	k	w	w	p	w	t	p	w	n	g
5181	p	f	s	e	f	y	f	c	n	b	t	?	s	k	p	w	p	w	o	e	w	v	l
5182	p	x	y	g	f	f	f	c	b	g	e	b	k	k	p	p	p	w	o	l	h	y	d
5184	e	x	f	n	t	n	f	c	b	w	t	b	s	s	w	p	p	w	o	p	k	y	d
5185	p	x	s	e	f	y	f	c	n	b	t	?	s	k	p	w	p	w	o	e	w	v	d
5188	e	f	s	w	t	a	f	w	n	n	t	b	s	s	w	w	p	w	o	p	u	v	d
5192	e	x	f	n	f	n	f	w	b	n	t	e	s	s	w	w	p	w	o	e	k	s	g
5195	p	f	y	e	f	f	f	c	n	b	t	?	s	k	p	w	p	w	o	e	w	v	l
5199	e	k	y	e	t	n	f	c	b	w	e	?	s	s	w	e	p	w	t	e	w	c	w
5200	e	f	f	e	t	n	f	c	b	p	t	b	s	s	g	g	p	w	o	p	k	v	d
5201	p	f	y	e	f	s	f	c	n	b	t	?	k	k	p	p	p	w	o	e	w	v	l
5202	e	x	s	y	t	a	f	c	b	g	e	c	s	s	w	w	p	w	o	p	n	n	g
5203	e	f	y	n	t	n	f	c	b	n	t	b	s	s	w	g	p	w	o	p	n	v	d
5204	e	f	y	n	t	a	f	c	b	n	e	r	s	y	w	w	p	w	o	p	n	y	p
5205	e	x	f	g	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	n	a	g
5206	e	x	f	e	t	n	f	c	b	n	t	b	s	s	g	w	p	w	o	p	n	y	d
5207	p	x	y	g	f	f	f	c	b	h	e	b	k	k	b	b	p	w	o	l	h	v	d
5208	p	x	s	p	f	c	f	c	n	p	e	b	s	s	w	w	p	w	o	p	k	v	d
5209	p	f	y	w	t	p	f	c	n	w	e	e	s	s	w	w	p	w	o	p	k	v	g
5212	p	k	s	e	f	y	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	d
5213	e	f	y	p	t	n	f	c	b	w	e	b	s	s	w	w	p	w	t	p	w	v	p
5216	e	f	y	b	t	n	f	c	b	w	e	?	s	s	w	w	p	w	t	e	w	c	w
5217	p	x	f	p	f	c	f	c	n	p	e	b	s	s	w	w	p	w	o	p	n	v	d
5218	p	f	y	e	f	y	f	c	n	b	t	?	k	s	p	w	p	w	o	e	w	v	d
5219	p	x	s	g	t	f	f	c	b	w	t	b	s	s	w	w	p	w	o	p	h	v	g
5222	p	x	y	g	f	f	f	c	b	p	e	b	k	k	b	b	p	w	o	l	h	y	g
5226	p	x	y	n	f	y	f	c	n	b	t	?	s	s	w	p	p	w	o	e	w	v	p
5228	e	b	y	w	t	a	f	c	b	w	e	c	s	s	w	w	p	w	o	p	n	s	g
5229	p	x	f	g	f	c	f	w	n	g	e	b	s	s	w	w	p	w	o	p	k	v	d
5230	e	b	y	y	t	a	f	c	b	w	e	c	s	s	w	w	p	w	o	p	k	s	g
5231	e	b	y	y	t	l	f	c	b	w	e	c	s	s	w	w	p	w	o	p	n	n	g
5232	e	x	y	w	t	l	f	c	b	g	e	c	s	s	w	w	p	w	o	p	k	n	g
5235	p	f	y	n	f	s	f	c	n	b	t	?	s	s	w	w	p	w	o	e	w	v	p
5237	e	f	y	n	t	n	f	c	b	n	t	b	s	s	p	w	p	w	o	p	k	y	d
5238	e	x	f	n	f	n	f	w	b	h	t	e	s	s	w	w	p	w	o	e	n	s	g
5239	p	f	y	y	f	f	f	c	b	g	e	b	k	k	p	p	p	w	o	l	h	v	d
5240	e	f	f	e	t	n	f	c	b	n	t	b	s	s	w	p	p	w	o	p	n	y	d
5241	p	k	y	n	f	y	f	c	n	b	t	?	s	k	p	p	p	w	o	e	w	v	l
5245	e	x	y	n	t	l	f	c	b	p	e	r	s	y	w	w	p	w	o	p	k	s	p
5249	e	k	s	p	t	n	f	c	b	w	e	?	s	s	w	w	p	w	t	e	w	c	w
5250	e	x	y	y	t	l	f	c	b	w	e	c	s	s	w	w	p	w	o	p	k	s	g
5251	p	f	y	n	f	s	f	c	n	b	t	?	s	k	w	p	p	w	o	e	w	v	d
5252	p	x	y	g	f	f	f	c	b	h	e	b	k	k	p	n	p	w	o	l	h	y	p
5259	p	x	y	w	t	p	f	c	n	k	e	e	s	s	w	w	p	w	o	p	k	v	u
5261	p	k	y	e	f	s	f	c	n	b	t	?	k	k	w	w	p	w	o	e	w	v	p
5262	p	x	f	g	f	f	f	c	b	p	e	b	k	k	b	n	p	w	o	l	h	y	d
5263	e	x	f	w	f	n	f	w	b	n	t	e	s	f	w	w	p	w	o	e	k	s	g
5264	p	x	y	y	f	f	f	c	b	g	e	b	k	k	b	b	p	w	o	l	h	y	p
5265	e	f	f	g	t	n	f	c	b	n	t	b	s	s	g	w	p	w	o	p	n	y	d
5268	e	b	s	w	f	n	f	w	b	g	e	?	k	s	w	w	p	w	t	p	w	n	g
5269	p	x	y	e	f	f	f	c	n	b	t	?	s	s	w	w	p	w	o	e	w	v	l
5271	e	f	f	c	f	n	f	w	n	w	e	b	f	f	w	n	p	w	o	e	w	v	l
5272	e	f	y	e	t	n	f	c	b	p	t	b	s	s	g	w	p	w	o	p	n	v	d
5273	e	b	s	y	t	l	f	c	b	k	e	c	s	s	w	w	p	w	o	p	n	s	m
5276	e	x	f	e	t	n	f	c	b	w	t	b	s	s	p	g	p	w	o	p	k	y	d
5277	p	f	y	e	f	y	f	c	n	b	t	?	k	s	w	p	p	w	o	e	w	v	d
5278	p	f	f	y	f	f	f	c	b	g	e	b	k	k	p	n	p	w	o	l	h	y	d
